(*iter)->filename  	  (*iter)->n  	  (*iter)->m  	(*iter)->opt_obj_given  	  (*iter)->opt_obj_real  	  opt_best_map.at((*iter)->filename)  	(*iter)->rand_seed  	  (*iter)->sol_info_vec.size()  	tct[0]  	  tct[1]  	  tct[2]  	obj[0]  	  obj[1]  	  obj[2]  	iteration[0]  	  iteration[1]  	  iteration[2]  	tm[0]  	  tm[1]  	  tm[2]  	cmp_give_result_cnt[0]  	  cmp_give_result_cnt[1]  	  cmp_give_result_cnt[2]  	cmp_real_result_cnt[0]  	  cmp_real_result_cnt[1]  	  cmp_real_result_cnt[2]  	hit_cnt
Ni_20_4-2_2_9	20	4	710.113200	2786.312567	710.113180	1489677909	20	2751.690102	2751.690102	2751.690102	833.261182	833.261182	833.261182	0.000000	0.000000	0.000000	0.000000	0.700000	1.000000	0	0	20	0	0	20	0
Ni_20_4-2_2_10	20	4	697.870500	2775.102335	697.870460	1489677925	20	2713.327967	2713.327967	2713.327967	835.650772	835.650772	835.650772	0.000000	0.200000	2.000000	0.000000	1.000000	2.000000	0	0	20	0	0	20	0
Ni_20_4-2_2_11	20	4	714.365500	2817.032012	714.365532	1489677943	20	2794.939410	2794.939410	2794.939410	724.413672	724.413672	724.413672	0.000000	0.500000	3.000000	0.000000	1.300000	4.000000	0	0	20	0	0	20	0
Ni_20_4-2_2_12	20	4	753.149400	2999.015936	753.149462	1489677960	20	2939.394642	2939.394642	2939.394642	811.116207	811.116207	811.116207	0.000000	0.500000	6.000000	0.000000	1.150000	4.000000	0	0	20	0	0	20	0
Ni_20_4-2_2_13	20	4	745.758500	3487.804126	745.758508	1489677976	20	2853.631877	2853.631877	2853.631877	879.265221	879.265221	879.265221	0.000000	0.000000	0.000000	0.000000	0.850000	2.000000	0	0	20	0	0	20	0
Ni_20_4-2_2_14	20	4	730.040800	2907.074332	730.040793	1489677996	20	2843.300972	2843.300972	2843.300972	840.091023	840.091023	840.091023	0.000000	0.000000	0.000000	0.000000	0.500000	1.000000	0	0	20	0	0	20	0
Ni_20_4-2_2_15	20	4	699.148800	2781.934706	699.148777	1489678011	20	2750.045983	2750.045983	2750.045983	888.644920	888.644920	888.644920	0.000000	0.150000	2.000000	0.000000	0.850000	2.000000	0	0	20	0	0	20	0
Ni_20_4-2_2_16	20	4	738.693800	3278.964029	738.693815	1489678028	20	2776.217635	2776.217635	2776.217635	876.405891	876.405891	876.405891	0.000000	0.000000	0.000000	0.000000	0.650000	1.000000	0	0	20	0	0	20	0
Ni_20_4-2_2_17	20	4	718.631500	2836.153418	718.631522	1489678044	20	2772.646731	2772.646731	2772.646731	878.535659	878.535659	878.535659	0.000000	0.050000	1.000000	0.000000	0.700000	1.000000	0	0	20	0	0	20	0
Ni_20_4-2_2_18	20	4	692.507600	2757.906868	692.507629	1489678059	20	2730.791143	2730.791143	2730.791143	700.505916	700.505916	700.505916	0.000000	0.050000	1.000000	0.000000	0.750000	2.000000	0	0	20	0	0	20	0
Ni_20_4-2_2_19	20	4	723.236000	3496.162721	723.235957	1489678077	20	2747.872981	2747.872981	2747.872981	965.647493	965.647493	965.647493	0.000000	0.000000	0.000000	0.000000	0.800000	1.000000	0	0	20	0	0	20	0
Ni_20_4-2_2_20	20	4	695.544400	3561.433189	694.303307	1489678094	20	2694.658631	2694.658631	2694.658631	812.759837	812.759837	812.759837	0.000000	0.000000	0.000000	0.000000	0.800000	2.000000	0	0	20	0	0	20	0
Ni_20_4-2_2_21	20	4	728.043200	2888.728592	728.043231	1489678113	20	2880.260531	2880.260531	2880.260531	891.680757	891.680757	891.680757	0.000000	0.000000	0.000000	0.000000	0.650000	1.000000	0	0	20	0	0	20	0
Ni_20_4-2_2_22	20	4	720.496900	2856.954703	720.496934	1489678131	20	2821.624166	2821.624166	2821.624166	866.649135	866.649135	866.649135	0.000000	0.000000	0.000000	0.000000	0.650000	1.000000	0	0	20	0	0	20	0
Ni_20_4-2_2_23	20	4	718.231400	2816.381192	718.231420	1489678150	20	2762.689923	2762.689923	2762.689923	836.337804	836.337804	836.337804	0.000000	0.100000	2.000000	0.000000	0.850000	2.000000	0	0	20	0	0	20	0
Ni_20_4-2_2_24	20	4	713.848600	2821.411372	713.848570	1489678168	20	2759.900678	2759.900678	2759.900678	833.146671	833.146671	833.146671	0.000000	0.050000	1.000000	0.000000	0.850000	1.000000	0	0	20	0	0	20	0
Ni_20_4-2_2_25	20	4	718.812400	2811.731011	718.812423	1489678185	20	2802.471962	2802.471962	2802.471962	823.426380	823.426380	823.426380	0.000000	0.900000	5.000000	0.000000	1.500000	5.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_1	20	7	55.865120	343.882946	55.865119	1489678201	20	313.552570	313.552570	313.552570	124.883741	124.883741	124.883741	0.000000	0.350000	3.000000	0.000000	1.100000	3.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_2	20	7	45.432090	971.618948	44.978832	1489678221	20	229.696276	229.696276	229.696276	57.735106	57.735106	57.735106	0.000000	3.050000	29.000000	0.000000	2.150000	15.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_3	20	7	39.363260	939.186551	39.363258	1489678240	20	208.032506	208.032506	208.032506	45.555415	45.555415	45.555415	0.000000	0.000000	0.000000	0.000000	0.600000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_4	20	7	54.687580	1254.719921	54.687581	1489678259	20	247.360213	247.360213	247.360213	89.217042	89.217042	89.217042	0.000000	0.550000	11.000000	0.000000	1.100000	9.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_5	20	7	48.180000	285.850861	48.180000	1489678279	20	266.804878	266.804878	266.804878	59.540449	59.540449	59.540449	0.000000	0.100000	2.000000	0.000000	0.550000	2.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_6	20	7	45.173320	271.545189	45.173327	1489678300	20	244.015139	244.015139	244.015139	51.505098	51.505098	51.505098	0.000000	0.000000	0.000000	0.000000	0.700000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_7	20	7	64.563030	399.849385	58.703837	1489678320	20	346.107653	346.107653	346.107653	106.258776	106.258776	106.258776	0.000000	1.400000	14.000000	0.000000	1.600000	8.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_8	20	7	40.530000	240.950469	40.530000	1489678341	20	204.830908	204.830908	204.830908	64.025362	64.025362	64.025362	0.000000	0.200000	4.000000	0.000000	0.750000	4.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_9	20	7	58.392660	330.379257	58.392655	1489678360	20	267.729930	267.729930	267.729930	77.857712	77.857712	77.857712	0.000000	0.000000	0.000000	0.000000	0.550000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_10	20	7	54.031510	347.769709	54.031507	1489678382	20	310.525501	310.525501	310.525501	117.021954	117.021954	117.021954	0.000000	0.200000	4.000000	0.000000	0.950000	4.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_11	20	7	66.501560	429.744249	63.869478	1489678404	20	336.654738	336.654738	336.654738	89.902220	89.902220	89.902220	0.000000	0.000000	0.000000	0.000000	0.400000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_12	20	7	66.719280	987.761274	63.236298	1489678423	20	352.110252	352.110252	352.110252	99.875940	99.875940	99.875940	0.000000	8.350000	33.000000	0.000000	6.150000	21.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_13	20	7	52.464040	830.300020	52.464038	1489678443	20	237.432321	237.432321	237.432321	74.441769	74.441769	74.441769	0.000000	0.000000	0.000000	0.000000	0.450000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_14	20	7	46.550590	265.068003	46.550595	1489678465	20	230.781642	230.781642	230.781642	73.672170	73.672170	73.672170	0.000000	0.000000	0.000000	0.000000	0.750000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_15	20	7	49.630000	1090.117033	49.630000	1489678484	20	225.504527	225.504527	225.504527	64.994073	64.994073	64.994073	0.000000	0.000000	0.000000	0.000000	0.550000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_16	20	7	48.775110	867.567626	48.775106	1489678503	20	257.370434	257.370434	257.370434	91.163862	91.163862	91.163862	0.000000	0.000000	0.000000	0.000000	0.700000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_17	20	7	64.403910	1154.953749	64.403911	1489678523	20	303.678011	303.678011	303.678011	93.587443	93.587443	93.587443	0.000000	0.000000	0.000000	0.000000	0.750000	2.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_18	20	7	55.142200	324.281845	55.142197	1489678544	20	288.292910	288.292910	288.292910	88.387007	88.387007	88.387007	0.000000	0.000000	0.000000	0.000000	0.600000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_19	20	7	60.790660	754.845633	58.110270	1489678564	20	281.665398	281.665398	281.665398	80.312854	80.312854	80.312854	0.000000	1.100000	22.000000	0.000000	1.200000	14.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_20	20	7	67.876690	1276.126949	67.876685	1489678584	20	378.415113	378.415113	378.415113	69.876929	69.876929	69.876929	0.000000	0.000000	0.000000	0.000000	0.750000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_21	20	7	46.379120	1117.885538	46.379119	1489678604	20	267.544498	267.544498	267.544498	70.878554	70.878554	70.878554	0.000000	0.250000	4.000000	0.000000	0.900000	5.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_22	20	7	52.997880	346.366558	52.997883	1489678624	20	286.577114	286.577114	286.577114	80.394406	80.394406	80.394406	0.000000	0.200000	4.000000	0.000000	0.900000	5.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_23	20	7	57.750580	358.382013	57.544984	1489678644	20	299.593118	299.593118	299.593118	97.472545	97.472545	97.472545	0.000000	0.350000	7.000000	0.000000	1.100000	6.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_24	20	7	56.980820	329.774672	56.980817	1489678664	20	289.491483	289.491483	289.491483	63.450219	63.450219	63.450219	0.000000	0.700000	9.000000	0.000000	1.050000	8.000000	0	0	20	0	0	20	0
Ni_20_7-1_1_25	20	7	47.695810	307.934120	47.695805	1489678684	20	256.266960	256.266960	256.266960	87.529131	87.529131	87.529131	0.000000	1.500000	17.000000	0.000000	1.500000	9.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_1	20	7	65.940030	415.829936	65.940022	1489678703	20	381.077942	381.077942	381.077942	123.743301	123.743301	123.743301	0.000000	0.000000	0.000000	0.000000	0.600000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_2	20	7	55.992350	320.455832	54.030024	1489678723	20	273.547423	273.547423	273.547423	99.867044	99.867044	99.867044	0.000000	0.000000	0.000000	0.000000	0.550000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_3	20	7	49.650000	1180.373715	49.650000	1489678744	20	242.101478	242.101478	242.101478	94.111145	94.111145	94.111145	0.000000	0.000000	0.000000	0.000000	0.650000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_4	20	7	48.214320	298.347169	48.214324	1489678764	20	250.043614	250.043614	250.043614	74.701502	74.701502	74.701502	0.000000	0.200000	4.000000	0.000000	0.600000	3.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_5	20	7	59.444720	355.261450	59.444712	1489678783	20	330.718425	330.718425	330.718425	70.333462	70.333462	70.333462	0.000000	0.650000	12.000000	0.000000	0.950000	8.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_6	20	7	48.785820	274.631854	48.785817	1489678804	20	229.377877	229.377877	229.377877	80.269065	80.269065	80.269065	0.000000	0.000000	0.000000	0.000000	0.350000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_7	20	7	53.002530	340.820027	53.002530	1489678824	20	299.667607	299.667607	299.667607	93.421464	93.421464	93.421464	0.000000	0.000000	0.000000	0.000000	0.450000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_8	20	7	49.912520	953.375527	47.791503	1489678844	20	267.734158	267.734158	267.734158	91.645944	91.645944	91.645944	0.000000	0.800000	8.000000	0.000000	1.400000	5.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_9	20	7	65.052260	1021.663108	65.052261	1489678864	20	375.554146	375.554146	375.554146	103.459199	103.459199	103.459199	0.000000	0.250000	3.000000	0.000000	0.900000	3.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_10	20	7	67.459250	1062.496265	67.459248	1489678884	20	372.455624	372.455624	372.455624	131.167064	131.167064	131.167064	0.000000	1.500000	18.000000	0.000000	1.600000	9.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_11	20	7	34.341730	1163.597250	34.341731	1489678904	20	199.182217	199.182217	199.182217	49.399853	49.399853	49.399853	0.000000	0.000000	0.000000	0.000000	0.550000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_12	20	7	47.399320	277.191279	47.380223	1489678924	20	229.618779	229.618779	229.618779	77.238663	77.238663	77.238663	0.000000	0.600000	7.000000	0.000000	1.050000	7.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_13	20	7	48.044260	287.819788	48.044262	1489678944	20	277.640842	277.640842	277.640842	50.550118	50.550118	50.550118	0.000000	0.000000	0.000000	0.000000	0.700000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_14	20	7	49.222820	1205.968494	49.222817	1489678964	20	287.113179	287.113179	287.113179	59.666376	59.666376	59.666376	0.000000	0.100000	2.000000	0.000000	0.750000	2.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_15	20	7	44.239330	1133.690414	44.239331	1489678984	20	219.108177	219.108177	219.108177	62.162878	62.162878	62.162878	0.000000	0.000000	0.000000	0.000000	0.550000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_16	20	7	44.798630	276.984397	44.798624	1489679003	20	251.902893	251.902893	251.902893	82.862718	82.862718	82.862718	0.000000	0.850000	9.000000	0.000000	1.250000	6.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_17	20	7	56.360000	1049.043090	56.360000	1489679023	20	304.658912	304.658912	304.658912	109.474820	109.474820	109.474820	0.000000	0.050000	1.000000	0.000000	0.850000	2.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_18	20	7	53.710530	977.400409	46.884726	1489679044	20	272.536895	272.536895	272.536895	69.987881	69.987881	69.987881	0.000000	0.000000	0.000000	0.000000	0.700000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_19	20	7	41.774100	817.442322	41.774102	1489679064	20	208.220318	208.220318	208.220318	45.829440	45.829440	45.829440	0.000000	0.000000	0.000000	0.000000	0.550000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_20	20	7	48.967780	957.318981	48.967775	1489679085	20	266.294154	266.294154	266.294154	73.783639	73.783639	73.783639	0.000000	0.000000	0.000000	0.000000	0.750000	1.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_21	20	7	57.789030	346.182278	57.789032	1489679107	20	302.000357	302.000357	302.000357	81.126241	81.126241	81.126241	0.000000	0.200000	3.000000	0.000000	0.950000	3.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_22	20	7	69.528850	420.463219	69.469761	1489679125	20	355.714055	355.714055	355.714055	83.622149	83.622149	83.622149	0.000000	4.200000	15.000000	0.000000	3.250000	10.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_23	20	7	68.950000	1467.355939	68.950000	1489679144	20	322.406445	322.406445	322.406445	81.534247	81.534247	81.534247	0.000000	4.650000	33.000000	0.000000	3.550000	19.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_24	20	7	56.780000	331.722423	56.780000	1489679164	20	280.411843	280.411843	280.411843	86.438362	86.438362	86.438362	0.000000	0.350000	6.000000	0.000000	1.150000	6.000000	0	0	20	0	0	20	0
Ni_20_7-1_2_25	20	7	63.486990	401.693524	63.486984	1489679184	20	318.608146	318.608146	318.608146	88.395721	88.395721	88.395721	0.000000	0.000000	0.000000	0.000000	0.700000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_1	20	7	348.703400	2377.215169	348.681978	1489679204	20	2303.387425	2303.387425	2303.387425	483.632751	483.632751	483.632751	0.000000	4.400000	24.000000	0.000000	4.700000	17.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_2	20	7	359.032800	3206.629650	359.032786	1489679227	20	2287.034227	2287.034227	2287.034227	552.410304	552.410304	552.410304	0.000000	0.500000	4.000000	0.000000	1.100000	3.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_3	20	7	357.351700	2425.803583	357.351730	1489679247	20	2320.883723	2320.883723	2320.883723	459.573478	459.573478	459.573478	0.000000	0.000000	0.000000	0.000000	0.900000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_4	20	7	348.198300	2361.340497	347.826165	1489679268	20	2262.003949	2262.003949	2262.003949	462.201268	462.201268	462.201268	0.000000	0.000000	0.000000	0.000000	0.850000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_5	20	7	345.201200	3034.566752	345.201158	1489679288	20	2291.780297	2291.780297	2291.780297	484.124962	484.124962	484.124962	0.000000	0.000000	0.000000	0.000000	0.800000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_6	20	7	346.112300	3015.979345	346.112310	1489679309	20	2245.499203	2245.499203	2245.499203	440.921201	440.921201	440.921201	0.000000	0.000000	0.000000	0.000000	0.950000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_7	20	7	361.855900	2500.455212	361.855873	1489679330	20	2336.127933	2336.127933	2336.127933	622.062332	622.062332	622.062332	0.000000	3.400000	20.000000	0.000000	3.250000	12.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_8	20	7	355.061500	2436.059848	353.796750	1489679351	20	2331.576722	2331.576722	2331.576722	497.173580	497.173580	497.173580	0.000000	0.000000	0.000000	0.000000	0.850000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_9	20	7	354.590400	2358.069233	354.590371	1489679371	20	2262.669677	2262.669677	2262.669677	584.177676	584.177676	584.177676	0.000000	4.100000	22.000000	0.000000	3.400000	13.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_10	20	7	348.404700	2368.336011	342.929861	1489679392	20	2270.110672	2270.110672	2270.110672	586.956213	586.956213	586.956213	0.000000	0.000000	0.000000	0.000000	0.650000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_11	20	7	351.985600	2387.614036	351.985571	1489679412	20	2299.138030	2299.138030	2299.138030	454.198646	454.198646	454.198646	0.000000	0.000000	0.000000	0.000000	0.900000	2.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_12	20	7	361.227700	2398.611973	349.812461	1489679433	20	2276.149354	2276.149354	2276.149354	445.100917	445.100917	445.100917	0.000000	0.000000	0.000000	0.000000	0.950000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_13	20	7	345.036000	2317.622899	345.035970	1489679455	20	2251.417358	2251.417358	2251.417358	554.307647	554.307647	554.307647	0.000000	0.200000	2.000000	0.000000	0.950000	4.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_14	20	7	352.656100	2427.115796	352.656130	1489679477	20	2353.499111	2353.499111	2353.499111	621.012814	621.012814	621.012814	0.000000	0.250000	3.000000	0.000000	0.950000	4.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_15	20	7	345.433400	2370.817222	345.433409	1489679498	20	2252.419381	2252.419381	2252.419381	444.313606	444.313606	444.313606	0.000000	0.000000	0.000000	0.000000	0.650000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_16	20	7	352.940200	2375.405134	352.940224	1489679519	20	2302.902822	2302.902822	2302.902822	599.940101	599.940101	599.940101	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_17	20	7	352.902300	2391.678106	352.902309	1489679542	20	2322.651454	2322.651454	2322.651454	476.501308	476.501308	476.501308	0.000000	3.650000	10.000000	0.000000	3.450000	7.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_18	20	7	352.908000	2323.430781	352.907964	1489679564	20	2274.386098	2274.386098	2274.386098	468.085086	468.085086	468.085086	0.000000	0.000000	0.000000	0.000000	0.600000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_19	20	7	349.840600	2373.975088	349.840625	1489679585	20	2295.944783	2295.944783	2295.944783	475.906927	475.906927	475.906927	0.000000	3.400000	30.000000	1.000000	3.400000	17.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_20	20	7	357.091100	2460.699906	357.091056	1489679606	20	2347.295636	2347.295636	2347.295636	545.015912	545.015912	545.015912	0.000000	0.000000	0.000000	0.000000	0.550000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_21	20	7	346.864400	2383.444820	346.864408	1489679626	20	2337.045200	2337.045200	2337.045200	476.491128	476.491128	476.491128	0.000000	1.650000	8.000000	0.000000	1.950000	7.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_22	20	7	351.254900	2318.414941	344.606809	1489679647	20	2264.454536	2264.454536	2264.454536	475.443505	475.443505	475.443505	0.000000	0.000000	0.000000	0.000000	0.750000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_23	20	7	348.183900	2331.791813	348.183894	1489679669	20	2287.332908	2287.332908	2287.332908	466.939358	466.939358	466.939358	0.000000	0.000000	0.000000	0.000000	0.700000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_24	20	7	347.135600	2344.022999	347.135645	1489679690	20	2288.051098	2288.051098	2288.051098	493.660033	493.660033	493.660033	0.000000	0.000000	0.000000	0.000000	0.500000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_1_25	20	7	358.320800	3211.284182	354.388173	1489679711	20	2333.870453	2333.870453	2333.870453	704.453805	704.453805	704.453805	0.000000	0.700000	3.000000	0.000000	1.550000	4.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_1	20	7	352.051800	2386.502621	352.051767	1489679731	20	2358.034420	2358.034420	2358.034420	473.975152	473.975152	473.975152	0.000000	4.300000	18.000000	0.000000	3.550000	10.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_2	20	7	368.969900	2531.261493	368.969941	1489679752	20	2408.878795	2408.878795	2408.878795	480.449429	480.449429	480.449429	0.000000	0.100000	2.000000	0.000000	0.850000	3.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_3	20	7	369.716300	2483.161972	369.716331	1489679773	20	2408.129494	2408.129494	2408.129494	475.883867	475.883867	475.883867	0.000000	4.200000	24.000000	0.000000	4.050000	16.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_4	20	7	383.478600	2460.800846	383.478608	1489679792	20	2389.077229	2389.077229	2389.077229	483.875708	483.875708	483.875708	0.000000	0.000000	0.000000	0.000000	1.150000	3.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_5	20	7	394.692000	2587.999056	394.691967	1489679817	20	2489.649729	2489.649729	2489.649729	535.283546	535.283546	535.283546	0.000000	0.000000	0.000000	0.000000	0.750000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_6	20	7	385.452800	2522.448069	385.452780	1489679838	20	2477.400878	2477.400878	2477.400878	512.798162	512.798162	512.798162	0.000000	7.150000	35.000000	1.000000	5.750000	28.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_7	20	7	371.295700	2535.072363	371.295764	1489679858	20	2434.050068	2434.050068	2434.050068	503.051475	503.051475	503.051475	0.000000	2.000000	9.000000	0.000000	2.500000	8.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_8	20	7	376.249100	2549.822551	376.249071	1489679877	20	2453.142688	2453.142688	2453.142688	496.712480	496.712480	496.712480	0.000000	5.650000	20.000000	1.000000	4.950000	12.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_9	20	7	371.683100	2455.600019	370.714343	1489679899	20	2416.351799	2416.351799	2416.351799	376.989690	376.989690	376.989690	0.000000	0.900000	5.000000	0.000000	1.900000	6.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_10	20	7	374.944100	2536.090228	370.083222	1489679919	20	2424.545964	2424.545964	2424.545964	499.790163	499.790163	499.790163	0.000000	9.100000	46.000000	1.000000	6.950000	29.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_11	20	7	373.986100	2565.847252	372.010514	1489679941	20	2424.740836	2424.740836	2424.740836	493.429534	493.429534	493.429534	0.000000	0.250000	2.000000	0.000000	1.000000	3.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_12	20	7	375.038600	2576.416663	375.038572	1489679961	20	2488.145167	2488.145167	2488.145167	384.588754	384.588754	384.588754	0.000000	0.000000	0.000000	0.000000	0.800000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_13	20	7	396.358600	2513.129094	396.358663	1489679983	20	2502.255036	2502.255036	2502.255036	478.540625	478.540625	478.540625	0.000000	0.000000	0.000000	0.000000	0.800000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_14	20	7	381.690300	2586.763361	381.690352	1489680004	20	2457.370166	2457.370166	2457.370166	487.263546	487.263546	487.263546	0.000000	0.850000	5.000000	0.000000	1.550000	5.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_15	20	7	363.404600	3149.442619	363.404595	1489680024	20	2376.825566	2376.825566	2376.825566	479.750355	479.750355	479.750355	0.000000	47.300000	148.000000	0.000000	25.800000	71.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_16	20	7	380.134000	2580.631665	377.779344	1489680043	20	2471.333265	2471.333265	2471.333265	506.965131	506.965131	506.965131	0.000000	0.500000	7.000000	0.000000	1.250000	7.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_17	20	7	369.226300	2488.801866	369.226288	1489680063	20	2380.172293	2380.172293	2380.172293	472.690043	472.690043	472.690043	0.000000	1.900000	10.000000	0.000000	2.250000	7.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_18	20	7	369.014100	2474.400815	369.014123	1489680085	20	2399.770383	2399.770383	2399.770383	384.376374	384.376374	384.376374	0.000000	4.600000	22.000000	1.000000	4.400000	14.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_19	20	7	384.758600	2553.665046	384.758618	1489680105	20	2487.174536	2487.174536	2487.174536	530.825276	530.825276	530.825276	0.000000	0.000000	0.000000	0.000000	0.800000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_20	20	7	367.977400	2514.303876	367.977375	1489680126	20	2378.072581	2378.072581	2378.072581	479.541150	479.541150	479.541150	0.000000	0.000000	0.000000	0.000000	0.600000	1.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_21	20	7	359.140700	2352.406732	359.140655	1489680146	20	2337.058804	2337.058804	2337.058804	466.486548	466.486548	466.486548	0.000000	3.050000	26.000000	0.000000	3.200000	19.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_22	20	7	374.544400	2470.651500	371.030216	1489680165	20	2396.373530	2396.373530	2396.373530	478.485017	478.485017	478.485017	0.000000	0.100000	1.000000	0.000000	0.800000	2.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_23	20	7	382.661600	2540.128609	382.661588	1489680187	20	2481.518734	2481.518734	2481.518734	488.961056	488.961056	488.961056	0.000000	0.500000	8.000000	0.000000	1.400000	8.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_24	20	7	377.629200	2587.594684	377.629201	1489680209	20	2483.174632	2483.174632	2483.174632	484.333314	484.333314	484.333314	0.000000	4.750000	19.000000	1.000000	4.200000	12.000000	0	0	20	0	0	20	0
Ni_20_7-2_2_25	20	7	378.250500	2494.835201	376.200361	1489680229	20	2433.046647	2433.046647	2433.046647	410.974219	410.974219	410.974219	0.000000	0.100000	1.000000	0.000000	0.800000	3.000000	0	0	20	0	0	20	0
